timestamp,open,high,low,close,volume,sentiment_score
2016-06-06 13:00:00+00:00,46.837,47.082,46.783,47.033,1861114,0.1458333333333333
2016-06-06 14:00:00+00:00,47.026,47.136,46.882,46.931,2307424,0.1458333333333333
2016-06-06 15:00:00+00:00,46.936,47.082,46.846,46.907,3465318,0.1458333333333333
2016-06-06 16:00:00+00:00,46.909,47.01,46.551,46.97,2155471,0.1458333333333333
2016-06-06 17:00:00+00:00,46.9,47.019,46.855,46.898,108835,0.1458333333333333
2016-06-06 19:00:00+00:00,46.9,46.938,46.855,46.898,300,0.1458333333333333
2016-06-07 08:00:00+00:00,47.152,47.19,46.999,47.042,2300,0.1203703703703703
2016-06-07 09:00:00+00:00,47.026,47.379,46.873,47.298,1734758,0.1203703703703703
2016-06-07 10:00:00+00:00,47.305,47.451,47.17,47.397,2729928,0.1203703703703703
2016-06-07 11:00:00+00:00,47.395,47.478,47.102,47.181,2056325,0.1203703703703703
2016-06-07 12:00:00+00:00,47.179,47.289,47.089,47.24,1285336,0.1203703703703703
2016-06-07 13:00:00+00:00,47.246,47.298,47.08,47.136,1398935,0.1203703703703703
2016-06-07 14:00:00+00:00,47.137,47.204,46.981,47.069,1657895,0.1203703703703703
2016-06-07 15:00:00+00:00,47.071,47.141,46.828,46.871,5081991,0.1203703703703703
2016-06-07 16:00:00+00:00,46.873,46.956,46.828,46.907,2817457,0.1203703703703703
2016-06-07 17:00:00+00:00,46.873,46.911,46.765,46.871,3900,0.1203703703703703
2016-06-07 18:00:00+00:00,46.873,46.911,46.792,46.862,2700,0.1203703703703703
2016-06-07 19:00:00+00:00,46.846,46.884,46.801,46.844,200,0.1203703703703703
2016-06-08 08:00:00+00:00,46.864,46.902,46.819,46.862,1000,0.2666666666666666
2016-06-08 09:00:00+00:00,46.891,47.217,46.738,47.042,1837207,0.2666666666666666
2016-06-08 10:00:00+00:00,47.04,47.087,46.621,46.808,3350617,0.2666666666666666
2016-06-08 11:00:00+00:00,46.81,46.947,46.684,46.898,2768686,0.2666666666666666
2016-06-08 12:00:00+00:00,46.9,47.028,46.806,46.92,1732911,0.2666666666666666
2016-06-08 13:00:00+00:00,46.927,47.001,46.747,46.825,1438709,0.2666666666666666
2016-06-08 14:00:00+00:00,46.824,46.983,46.711,46.826,1988199,0.2666666666666666
2016-06-08 15:00:00+00:00,46.828,46.911,46.711,46.817,3732033,0.2666666666666666
2016-06-08 16:00:00+00:00,46.819,46.962,46.774,46.844,2372766,0.2666666666666666
2016-06-08 17:00:00+00:00,46.783,46.821,46.738,46.781,2600,0.2666666666666666
2016-06-08 18:00:00+00:00,46.783,46.821,46.738,46.781,100,0.2666666666666666
2016-06-08 19:00:00+00:00,46.783,46.821,46.738,46.781,600,0.2666666666666666
2016-06-09 08:00:00+00:00,46.828,46.866,46.585,46.628,2349,0.303030303030303
2016-06-09 09:00:00+00:00,46.603,46.821,46.478,46.694,1849246,0.303030303030303
2016-06-09 10:00:00+00:00,46.698,46.79,46.496,46.551,2739312,0.303030303030303
2016-06-09 11:00:00+00:00,46.554,46.623,46.361,46.451,1890608,0.303030303030303
2016-06-09 12:00:00+00:00,46.455,46.587,46.28,46.533,1568564,0.303030303030303
2016-06-09 13:00:00+00:00,46.536,46.695,46.374,46.484,1602388,0.303030303030303
2016-06-09 14:00:00+00:00,46.481,46.65,46.392,46.533,1560480,0.303030303030303
2016-06-09 15:00:00+00:00,46.54,46.614,46.397,46.439,4248999,0.303030303030303
2016-06-09 16:00:00+00:00,46.441,46.506,46.397,46.448,3578992,0.303030303030303
2016-06-09 17:00:00+00:00,46.45,46.488,46.289,46.439,3600,0.303030303030303
2016-06-09 18:00:00+00:00,46.441,46.479,46.307,46.349,300,0.303030303030303
2016-06-09 19:00:00+00:00,46.369,46.506,46.325,46.385,300,0.303030303030303
2016-06-10 05:00:00+00:00,46.324,46.362,46.109,46.16,1587,0.1728395061728395
2016-06-10 06:00:00+00:00,46.162,46.2,45.929,45.971,7997,0.1728395061728395
2016-06-10 07:00:00+00:00,46.072,46.182,46.028,46.142,300,0.1728395061728395
2016-06-10 08:00:00+00:00,46.153,46.191,45.947,45.989,7385,0.1728395061728395
2016-06-10 09:00:00+00:00,45.973,46.389,45.866,46.298,2762529,0.1728395061728395
2016-06-10 10:00:00+00:00,46.306,46.866,46.239,46.709,4751372,0.1728395061728395
2016-06-10 11:00:00+00:00,46.702,46.785,46.572,46.727,2459358,0.1728395061728395
2016-06-10 12:00:00+00:00,46.72,46.779,46.496,46.542,1771294,0.1728395061728395
2016-06-10 13:00:00+00:00,46.542,46.686,46.28,46.344,2135247,0.1728395061728395
2016-06-10 14:00:00+00:00,46.342,46.398,46.082,46.133,3363409,0.1728395061728395
2016-06-10 15:00:00+00:00,46.135,46.398,46.046,46.322,4897336,0.1728395061728395
2016-06-10 16:00:00+00:00,46.324,46.456,46.235,46.277,2035288,0.1728395061728395
2016-06-10 18:00:00+00:00,46.288,46.326,46.244,46.286,100,0.1728395061728395
2016-06-13 05:00:00+00:00,46.108,46.146,45.875,46.106,303,0.2066458982346833
2016-06-13 06:00:00+00:00,46.108,46.182,46.064,46.142,580,0.2066458982346833
2016-06-13 07:00:00+00:00,46.144,46.182,46.1,46.142,1000,0.2066458982346833
2016-06-13 08:00:00+00:00,46.153,46.191,43.17,44.882,1260766,0.2066458982346833
2016-06-13 09:00:00+00:00,44.849,45.155,44.06,44.756,23859947,0.2066458982346833
2016-06-13 10:00:00+00:00,44.759,45.344,44.383,45.242,16576899,0.2066458982346833
2016-06-13 11:00:00+00:00,45.249,45.664,44.896,44.972,10183636,0.2066458982346833
2016-06-13 12:00:00+00:00,44.975,45.245,44.842,45.107,6486119,0.2066458982346833
2016-06-13 13:00:00+00:00,45.105,45.191,44.905,45.049,4299837,0.2066458982346833
2016-06-13 14:00:00+00:00,45.047,45.263,44.959,45.022,3756418,0.2066458982346833
2016-06-13 15:00:00+00:00,45.024,45.281,44.936,45.116,10260737,0.2066458982346833
2016-06-13 16:00:00+00:00,45.11,45.197,44.986,45.116,2476771,0.2066458982346833
2016-06-13 17:00:00+00:00,45.092,45.146,44.968,45.008,2823,0.2066458982346833
2016-06-13 18:00:00+00:00,45.011,45.128,44.968,45.071,1600,0.2066458982346833
2016-06-13 19:00:00+00:00,45.074,45.11,44.941,45.062,6734,0.2066458982346833
2016-06-14 04:00:00+00:00,45.101,45.137,45.004,45.044,500,0.1869918699186991
2016-06-14 05:00:00+00:00,45.101,45.137,45.057,45.098,300,0.1869918699186991
2016-06-14 06:00:00+00:00,44.984,45.02,44.941,44.981,1192,0.1869918699186991
2016-06-14 07:00:00+00:00,44.939,45.002,44.761,44.963,9210,0.1869918699186991
2016-06-14 08:00:00+00:00,44.975,45.137,44.896,45.098,30717,0.1869918699186991
2016-06-14 09:00:00+00:00,45.101,45.146,44.826,44.954,5704890,0.1869918699186991
2016-06-14 10:00:00+00:00,44.957,45.038,44.581,44.671,7160576,0.1869918699186991
2016-06-14 11:00:00+00:00,44.678,44.822,44.554,44.707,5115433,0.1869918699186991
2016-06-14 12:00:00+00:00,44.705,45.011,44.626,44.825,3505838,0.1869918699186991
2016-06-14 13:00:00+00:00,44.826,44.939,44.698,44.806,2958059,0.1869918699186991
2016-06-14 14:00:00+00:00,44.804,44.939,44.653,44.711,3576300,0.1869918699186991
2016-06-14 15:00:00+00:00,44.714,44.876,44.613,44.819,10446017,0.1869918699186991
2016-06-14 16:00:00+00:00,44.831,44.867,44.743,44.783,1818831,0.1869918699186991
2016-06-14 17:00:00+00:00,44.786,44.867,44.743,44.828,400,0.1869918699186991
2016-06-14 18:00:00+00:00,44.831,44.867,44.743,44.81,3154,0.1869918699186991
2016-06-14 19:00:00+00:00,44.795,44.831,44.752,44.792,2023,0.1869918699186991
2016-06-15 05:00:00+00:00,45.038,45.227,44.995,45.188,300,0.1394557823129251
2016-06-15 06:00:00+00:00,45.047,45.155,44.995,45.035,300,0.1394557823129251
2016-06-15 07:00:00+00:00,45.038,45.128,44.995,45.035,1300,0.1394557823129251
2016-06-15 08:00:00+00:00,45.092,45.128,44.914,45.008,5261,0.1394557823129251
2016-06-15 09:00:00+00:00,45.029,45.065,44.689,44.855,3331483,0.1394557823129251
2016-06-15 10:00:00+00:00,44.867,45.128,44.824,45.022,4280017,0.1394557823129251
2016-06-15 11:00:00+00:00,45.029,45.128,44.716,44.918,2817730,0.1394557823129251
2016-06-15 12:00:00+00:00,44.916,44.975,44.734,44.774,3057555,0.1394557823129251
2016-06-15 13:00:00+00:00,44.777,45.011,44.662,44.918,2874398,0.1394557823129251
2016-06-15 14:00:00+00:00,44.939,45.074,44.779,44.936,4141373,0.1394557823129251
2016-06-15 15:00:00+00:00,44.939,45.035,44.662,44.711,7030904,0.1394557823129251
2016-06-15 16:00:00+00:00,44.705,44.786,38.316,38.351,4673282,0.1394557823129251
2016-06-15 17:00:00+00:00,44.714,44.75,44.662,44.711,70109,0.1394557823129251
2016-06-15 18:00:00+00:00,44.714,44.75,44.662,44.702,3600,0.1394557823129251
2016-06-15 19:00:00+00:00,44.714,44.759,44.671,44.72,3000,0.1394557823129251
2016-06-16 04:00:00+00:00,44.741,44.777,44.698,44.738,100,0.2140672782874617
2016-06-16 08:00:00+00:00,44.66,44.696,44.491,44.55,11930,0.2140672782874617
2016-06-16 09:00:00+00:00,44.561,44.813,44.491,44.658,3067046,0.2140672782874617
2016-06-16 10:00:00+00:00,44.664,44.804,44.581,44.698,4444462,0.2140672782874617
2016-06-16 11:00:00+00:00,44.696,45.011,44.635,44.891,3995205,0.2140672782874617
2016-06-16 12:00:00+00:00,44.894,45.29,44.824,45.161,3225741,0.2140672782874617
2016-06-16 13:00:00+00:00,45.173,45.335,45.031,45.095,2921378,0.2140672782874617
2016-06-16 14:00:00+00:00,45.101,45.362,45.013,45.164,3843267,0.2140672782874617
2016-06-16 15:00:00+00:00,45.173,45.443,45.093,45.332,6332407,0.2140672782874617
2016-06-16 16:00:00+00:00,45.335,45.416,45.273,45.332,1820775,0.2140672782874617
2016-06-16 17:00:00+00:00,45.335,45.371,45.291,45.332,200,0.2140672782874617
2016-06-16 18:00:00+00:00,45.335,45.371,45.291,45.332,73628,0.2140672782874617
2016-06-16 19:00:00+00:00,45.335,45.398,45.291,45.359,300,0.2140672782874617
2016-06-17 04:00:00+00:00,45.209,45.245,45.165,45.206,200,0.1830985915492957
2016-06-17 07:00:00+00:00,45.335,45.371,45.291,45.332,500,0.1830985915492957
2016-06-17 08:00:00+00:00,45.263,45.47,45.219,45.332,6662,0.1830985915492957
2016-06-17 09:00:00+00:00,45.299,45.425,44.878,45.031,10949379,0.1830985915492957
2016-06-17 10:00:00+00:00,45.033,45.227,44.851,44.904,3553234,0.1830985915492957
2016-06-17 11:00:00+00:00,44.903,45.065,44.779,44.954,4466352,0.1830985915492957
2016-06-17 12:00:00+00:00,44.957,45.119,44.909,45.022,2138377,0.1830985915492957
2016-06-17 13:00:00+00:00,45.029,45.272,44.905,45.202,2003017,0.1830985915492957
2016-06-17 14:00:00+00:00,45.2,45.263,45.04,45.125,4668514,0.1830985915492957
2016-06-17 15:00:00+00:00,45.128,45.218,45.022,45.089,7043986,0.1830985915492957
2016-06-17 16:00:00+00:00,45.101,45.182,45.04,45.098,7335373,0.1830985915492957
2016-06-17 17:00:00+00:00,45.092,45.128,45.048,45.089,1000,0.1830985915492957
2016-06-17 19:00:00+00:00,45.092,45.128,45.048,45.089,300,0.1830985915492957
2016-06-20 07:00:00+00:00,45.524,45.651,45.48,45.611,2755,0.2352941176470588
2016-06-20 08:00:00+00:00,45.65,45.687,45.498,45.539,7021,0.2352941176470588
2016-06-20 09:00:00+00:00,45.47,45.768,45.372,45.517,4798772,0.2352941176470588
2016-06-20 10:00:00+00:00,45.515,45.601,45.327,45.418,6908345,0.2352941176470588
2016-06-20 11:00:00+00:00,45.416,45.678,45.354,45.476,4237909,0.2352941176470588
2016-06-20 12:00:00+00:00,45.47,45.551,45.273,45.476,3140011,0.2352941176470588
2016-06-20 13:00:00+00:00,45.47,45.605,45.363,45.517,2274563,0.2352941176470588
2016-06-20 14:00:00+00:00,45.516,45.596,45.386,45.526,2596960,0.2352941176470588
2016-06-20 15:00:00+00:00,45.53,45.578,44.968,45.044,6694763,0.2352941176470588
2016-06-20 16:00:00+00:00,45.047,45.223,44.95,45.071,3335759,0.2352941176470588
2016-06-20 17:00:00+00:00,45.074,45.11,45.013,45.053,1000,0.2352941176470588
2016-06-20 19:00:00+00:00,45.164,45.2,45.12,45.161,150,0.2352941176470588
2016-06-21 07:00:00+00:00,45.191,45.227,45.147,45.188,100,0.1495726495726495
2016-06-21 08:00:00+00:00,45.227,45.263,45.156,45.197,7545,0.1495726495726495
2016-06-21 09:00:00+00:00,45.218,45.642,45.084,45.589,3272348,0.1495726495726495
2016-06-21 10:00:00+00:00,45.591,45.966,45.453,45.8,5879317,0.1495726495726495
2016-06-21 11:00:00+00:00,45.798,46.083,45.732,46.007,3265274,0.1495726495726495
2016-06-21 12:00:00+00:00,46.014,46.155,45.866,45.93,2836826,0.1495726495726495
2016-06-21 13:00:00+00:00,45.928,46.101,45.848,46.019,2778759,0.1495726495726495
2016-06-21 14:00:00+00:00,46.027,46.2,45.938,46.097,3541575,0.1495726495726495
2016-06-21 15:00:00+00:00,46.09,46.308,45.947,46.052,7941830,0.1495726495726495
2016-06-21 16:00:00+00:00,46.054,46.137,45.974,46.052,2236022,0.1495726495726495
2016-06-21 17:00:00+00:00,46.027,46.065,45.983,46.025,109,0.1495726495726495
2016-06-21 18:00:00+00:00,46.027,46.092,45.983,46.052,1200,0.1495726495726495
2016-06-21 19:00:00+00:00,46.054,46.092,45.983,46.025,7451,0.1495726495726495
2016-06-22 06:00:00+00:00,46.333,46.371,46.289,46.331,100,0.1481481481481481
2016-06-22 07:00:00+00:00,46.099,46.326,46.037,46.286,1189,0.1481481481481481
2016-06-22 08:00:00+00:00,46.09,46.326,46.046,46.106,4800,0.1481481481481481
2016-06-22 09:00:00+00:00,46.234,46.335,45.875,46.182,3184308,0.1481481481481481
2016-06-22 10:00:00+00:00,46.18,46.236,45.938,46.155,4122840,0.1481481481481481
2016-06-22 11:00:00+00:00,46.162,46.218,46.019,46.073,3290819,0.1481481481481481
2016-06-22 12:00:00+00:00,46.081,46.173,45.83,46.097,2833001,0.1481481481481481
2016-06-22 13:00:00+00:00,46.095,46.173,45.83,46.07,2335475,0.1481481481481481
2016-06-22 14:00:00+00:00,46.076,46.164,45.848,46.043,2667092,0.1481481481481481
2016-06-22 15:00:00+00:00,46.036,46.119,45.797,45.881,5599110,0.1481481481481481
2016-06-22 16:00:00+00:00,45.874,45.957,45.803,45.872,2795714,0.1481481481481481
2016-06-22 17:00:00+00:00,45.901,45.975,45.839,45.935,4168,0.1481481481481481
2016-06-22 18:00:00+00:00,45.937,45.975,45.893,45.935,10130,0.1481481481481481
2016-06-22 19:00:00+00:00,45.964,46.047,45.893,45.935,3049,0.1481481481481481
2016-06-23 05:00:00+00:00,46.234,46.452,46.19,46.412,1000,0.2318840579710145
2016-06-23 06:00:00+00:00,46.117,46.326,46.064,46.286,2190,0.2318840579710145
2016-06-23 07:00:00+00:00,46.126,46.236,46.082,46.196,2200,0.2318840579710145
2016-06-23 08:00:00+00:00,46.108,46.308,45.929,46.187,26959,0.2318840579710145
2016-06-23 09:00:00+00:00,46.216,46.362,45.974,46.313,3064714,0.2318840579710145
2016-06-23 10:00:00+00:00,46.315,46.695,46.199,46.619,3810972,0.2318840579710145
2016-06-23 11:00:00+00:00,46.608,46.875,46.558,46.781,3381615,0.2318840579710145
2016-06-23 12:00:00+00:00,46.78,46.866,46.639,46.736,2012814,0.2318840579710145
2016-06-23 13:00:00+00:00,46.738,46.794,46.594,46.673,2254284,0.2318840579710145
2016-06-23 14:00:00+00:00,46.675,46.722,46.505,46.592,2711109,0.2318840579710145
2016-06-23 15:00:00+00:00,46.599,46.767,46.469,46.691,6355591,0.2318840579710145
2016-06-23 16:00:00+00:00,46.702,46.821,46.505,46.772,3633986,0.2318840579710145
2016-06-23 17:00:00+00:00,46.702,46.911,46.657,46.862,9261,0.2318840579710145
2016-06-23 18:00:00+00:00,46.909,47.037,46.792,46.835,5318,0.2318840579710145
2016-06-23 19:00:00+00:00,46.837,46.956,46.46,46.601,9204,0.2318840579710145
2016-06-24 04:00:00+00:00,46.342,46.38,44.707,45.431,9305,0.1194968553459119
2016-06-24 06:00:00+00:00,45.038,45.074,44.815,44.981,7415,0.1194968553459119
2016-06-24 07:00:00+00:00,45.281,45.389,44.896,45.17,24619,0.1194968553459119
2016-06-24 08:00:00+00:00,45.209,45.551,44.815,45.386,69447,0.1194968553459119
2016-06-24 09:00:00+00:00,45.389,45.705,44.716,45.593,9101802,0.1194968553459119
2016-06-24 10:00:00+00:00,45.596,45.867,45.165,45.215,7927117,0.1194968553459119
2016-06-24 11:00:00+00:00,45.222,45.335,44.896,45.035,6838543,0.1194968553459119
2016-06-24 12:00:00+00:00,45.047,45.11,44.716,44.842,4943811,0.1194968553459119
2016-06-24 13:00:00+00:00,44.849,45.142,44.734,44.932,3930515,0.1194968553459119
2016-06-24 14:00:00+00:00,44.939,45.074,44.68,44.864,6096659,0.1194968553459119
2016-06-24 15:00:00+00:00,44.867,45.047,44.509,44.765,20248941,0.1194968553459119
2016-06-24 16:00:00+00:00,44.831,44.939,44.698,44.774,38627766,0.1194968553459119
2016-06-24 17:00:00+00:00,44.777,44.867,44.581,44.667,82093,0.1194968553459119
2016-06-24 18:00:00+00:00,44.651,44.75,44.599,44.64,3758,0.1194968553459119
2016-06-24 19:00:00+00:00,44.705,44.741,44.536,44.658,3877,0.1194968553459119
2016-06-27 04:00:00+00:00,44.624,44.66,44.545,44.586,200,-0.0297619047619047
2016-06-27 05:00:00+00:00,44.552,44.588,44.509,44.55,200,-0.0297619047619047
2016-06-27 06:00:00+00:00,44.525,44.561,44.356,44.397,734,-0.0297619047619047
2016-06-27 07:00:00+00:00,44.498,44.534,44.213,44.28,12027,-0.0297619047619047
2016-06-27 08:00:00+00:00,44.282,44.435,44.186,44.262,82442,-0.0297619047619047
2016-06-27 09:00:00+00:00,44.291,44.462,43.903,44.1,6288680,-0.0297619047619047
2016-06-27 10:00:00+00:00,44.102,44.252,43.601,43.695,6586033,-0.0297619047619047
2016-06-27 11:00:00+00:00,43.697,43.922,43.529,43.731,5647642,-0.0297619047619047
2016-06-27 12:00:00+00:00,43.733,43.832,43.521,43.704,3604501,-0.0297619047619047
2016-06-27 13:00:00+00:00,43.713,43.805,43.332,43.416,5137386,-0.0297619047619047
2016-06-27 14:00:00+00:00,43.418,43.535,43.224,43.317,6050314,-0.0297619047619047
2016-06-27 15:00:00+00:00,43.319,43.656,43.174,43.569,10969441,-0.0297619047619047
2016-06-27 16:00:00+00:00,43.571,43.625,43.413,43.569,3387341,-0.0297619047619047
2016-06-27 17:00:00+00:00,43.454,43.607,43.413,43.452,239934,-0.0297619047619047
2016-06-27 18:00:00+00:00,43.517,43.58,43.413,43.542,2050,-0.0297619047619047
2016-06-27 19:00:00+00:00,43.571,43.643,43.485,43.596,10143,-0.0297619047619047
2016-06-28 04:00:00+00:00,43.688,44.12,43.646,43.992,2000,0.1296296296296296
2016-06-28 05:00:00+00:00,44.111,44.147,44.069,44.109,1320,0.1296296296296296
2016-06-28 06:00:00+00:00,44.048,44.093,43.862,44.046,5149,0.1296296296296296
2016-06-28 07:00:00+00:00,43.967,44.03,43.862,43.911,15722,0.1296296296296296
2016-06-28 08:00:00+00:00,44.075,44.111,43.862,43.992,67090,0.1296296296296296
2016-06-28 09:00:00+00:00,43.994,44.345,43.745,44.208,5194139,0.1296296296296296
2016-06-28 10:00:00+00:00,44.219,44.48,44.051,44.208,5069317,0.1296296296296296
2016-06-28 11:00:00+00:00,44.21,44.309,43.97,44.212,3332814,0.1296296296296296
2016-06-28 12:00:00+00:00,44.219,44.453,44.051,44.41,6155877,0.1296296296296296
2016-06-28 13:00:00+00:00,44.417,44.462,44.141,44.212,2746720,0.1296296296296296
2016-06-28 14:00:00+00:00,44.213,44.462,43.997,44.347,3019738,0.1296296296296296
2016-06-28 15:00:00+00:00,44.354,44.543,44.258,44.478,5840305,0.1296296296296296
2016-06-28 16:00:00+00:00,44.48,44.543,44.181,44.505,3616633,0.1296296296296296
2016-06-28 17:00:00+00:00,44.48,44.561,44.437,44.478,61594,0.1296296296296296
2016-06-28 18:00:00+00:00,44.471,44.525,44.428,44.478,3050,0.1296296296296296
2016-06-28 19:00:00+00:00,44.48,44.516,44.428,44.469,1944,0.1296296296296296
2016-06-29 04:00:00+00:00,44.588,44.858,44.545,44.819,300,0.1866666666666666
2016-06-29 06:00:00+00:00,44.759,44.93,44.716,44.891,1899,0.1866666666666666
2016-06-29 07:00:00+00:00,44.804,44.93,44.734,44.774,1652,0.1866666666666666
2016-06-29 08:00:00+00:00,44.777,44.975,44.734,44.936,11007,0.1866666666666666
2016-06-29 09:00:00+00:00,44.939,45.11,44.761,44.999,3152938,0.1866666666666666
2016-06-29 10:00:00+00:00,45.002,45.164,44.869,44.995,3016740,0.1866666666666666
2016-06-29 11:00:00+00:00,44.997,45.335,44.945,45.287,2941127,0.1866666666666666
2016-06-29 12:00:00+00:00,45.29,45.497,45.21,45.44,2946975,0.1866666666666666
2016-06-29 13:00:00+00:00,45.447,45.515,45.3,45.472,2502354,0.1866666666666666
2016-06-29 14:00:00+00:00,45.477,45.596,45.39,45.526,3130422,0.1866666666666666
2016-06-29 15:00:00+00:00,45.528,45.669,45.363,45.467,6969867,0.1866666666666666
2016-06-29 16:00:00+00:00,45.47,45.623,45.39,45.584,3820565,0.1866666666666666
2016-06-29 17:00:00+00:00,45.569,45.642,45.462,45.503,3186,0.1866666666666666
2016-06-29 18:00:00+00:00,45.506,45.542,45.435,45.485,11768,0.1866666666666666
2016-06-29 19:00:00+00:00,45.533,45.569,45.48,45.521,800,0.1866666666666666
2016-06-30 07:00:00+00:00,45.542,45.587,45.327,45.368,1425,0.1707317073170731
2016-06-30 08:00:00+00:00,45.488,45.614,45.435,45.575,2688,0.1707317073170731
2016-06-30 09:00:00+00:00,45.605,45.768,45.39,45.449,2365538,0.1707317073170731
2016-06-30 10:00:00+00:00,45.456,45.885,45.39,45.809,2363930,0.1707317073170731
2016-06-30 11:00:00+00:00,45.816,46.078,45.705,45.948,2630049,0.1707317073170731
2016-06-30 12:00:00+00:00,45.955,46.191,45.893,45.962,3214317,0.1707317073170731
2016-06-30 13:00:00+00:00,45.964,46.038,45.705,45.881,2746278,0.1707317073170731
2016-06-30 14:00:00+00:00,45.883,46.038,45.812,45.953,2172087,0.1707317073170731
2016-06-30 15:00:00+00:00,45.955,46.092,45.803,46.034,5567034,0.1707317073170731
2016-06-30 16:00:00+00:00,46.036,46.101,45.902,46.034,5792085,0.1707317073170731
2016-06-30 17:00:00+00:00,46.031,46.074,45.911,45.953,126483,0.1707317073170731
2016-06-30 18:00:00+00:00,45.946,45.984,45.902,45.944,1178,0.1707317073170731
2016-06-30 19:00:00+00:00,45.973,46.02,45.92,45.98,1650,0.1707317073170731
2016-07-01 04:00:00+00:00,46.054,46.092,46.01,46.052,1100,0.1594202898550724
2016-07-01 07:00:00+00:00,46.027,46.11,45.983,46.07,2500,0.1594202898550724
2016-07-01 08:00:00+00:00,46.072,46.119,46.028,46.07,1300,0.1594202898550724
2016-07-01 09:00:00+00:00,46.063,46.434,45.902,46.322,2346841,0.1594202898550724
2016-07-01 10:00:00+00:00,46.333,46.569,46.239,46.443,2935480,0.1594202898550724
2016-07-01 11:00:00+00:00,46.441,46.551,46.271,46.376,2734518,0.1594202898550724
2016-07-01 12:00:00+00:00,46.378,46.434,46.208,46.272,1696431,0.1594202898550724
2016-07-01 13:00:00+00:00,46.275,46.335,46.019,46.083,2119486,0.1594202898550724
2016-07-01 14:00:00+00:00,46.09,46.204,45.929,46.07,1922943,0.1594202898550724
2016-07-01 15:00:00+00:00,46.077,46.227,45.983,46.025,4216307,0.1594202898550724
2016-07-01 16:00:00+00:00,46.027,46.313,45.956,46.097,1980288,0.1594202898550724
2016-07-01 17:00:00+00:00,46.027,46.065,45.983,46.025,144,0.1594202898550724
2016-07-01 18:00:00+00:00,46.027,46.065,45.983,46.025,244,0.1594202898550724
2016-07-01 19:00:00+00:00,46.027,46.065,45.983,46.025,360,0.1594202898550724
2016-07-05 04:00:00+00:00,45.955,45.993,45.795,45.836,400,0.2074074074074074
2016-07-05 06:00:00+00:00,45.821,45.858,45.777,45.818,200,0.2074074074074074
2016-07-05 07:00:00+00:00,45.847,45.885,45.741,45.782,200,0.2074074074074074
2016-07-05 08:00:00+00:00,45.856,45.93,45.687,45.836,13980,0.2074074074074074
2016-07-05 09:00:00+00:00,45.838,46.029,45.606,45.886,3889309,0.2074074074074074
2016-07-05 10:00:00+00:00,45.888,46.096,45.768,45.872,3593507,0.2074074074074074
2016-07-05 11:00:00+00:00,45.874,45.984,45.687,45.895,2688407,0.2074074074074074
2016-07-05 12:00:00+00:00,45.897,46.02,45.759,45.854,2023276,0.2074074074074074
2016-07-05 13:00:00+00:00,45.865,45.939,45.696,45.827,1607824,0.2074074074074074
2016-07-05 14:00:00+00:00,45.825,45.943,45.687,45.836,1559795,0.2074074074074074
2016-07-05 15:00:00+00:00,45.829,46.173,45.759,46.025,4838427,0.2074074074074074
2016-07-05 16:00:00+00:00,46.036,46.101,45.876,46.061,2706764,0.2074074074074074
2016-07-05 17:00:00+00:00,46.045,46.083,46.001,46.043,1300,0.2074074074074074
2016-07-05 18:00:00+00:00,46.063,46.164,46.019,46.124,995,0.2074074074074074
2016-07-05 19:00:00+00:00,46.072,46.11,46.019,46.061,3500,0.2074074074074074
2016-07-06 05:00:00+00:00,45.883,45.921,45.75,45.791,1700,0.160919540229885
2016-07-06 07:00:00+00:00,45.74,45.786,45.696,45.746,535,0.160919540229885
2016-07-06 08:00:00+00:00,45.838,45.903,45.714,45.755,534,0.160919540229885
2016-07-06 09:00:00+00:00,45.856,45.903,45.291,45.422,3357719,0.160919540229885
2016-07-06 10:00:00+00:00,45.425,45.759,45.354,45.706,4401282,0.160919540229885
2016-07-06 11:00:00+00:00,45.713,46.071,45.597,46.007,4280140,0.160919540229885
2016-07-06 12:00:00+00:00,46.009,46.254,45.965,46.209,2475175,0.160919540229885
2016-07-06 13:00:00+00:00,46.207,46.254,46.037,46.124,1935510,0.160919540229885
2016-07-06 14:00:00+00:00,46.135,46.407,46.006,46.277,2512781,0.160919540229885
2016-07-06 15:00:00+00:00,46.27,46.326,46.064,46.223,5945157,0.160919540229885
2016-07-06 16:00:00+00:00,46.234,46.281,45.911,46.241,1579475,0.160919540229885
2016-07-06 17:00:00+00:00,46.216,46.263,46.154,46.223,1018,0.160919540229885
2016-07-06 18:00:00+00:00,46.135,46.173,46.091,46.133,122,0.160919540229885
2016-07-06 19:00:00+00:00,46.135,46.191,46.091,46.151,600,0.160919540229885
2016-07-07 04:00:00+00:00,46.153,46.191,46.109,46.151,100,0.1523809523809524
2016-07-07 07:00:00+00:00,46.198,46.272,46.154,46.232,3634,0.1523809523809524
2016-07-07 08:00:00+00:00,46.234,46.425,46.181,46.385,9400,0.1523809523809524
2016-07-07 09:00:00+00:00,46.261,46.47,46.096,46.376,2325560,0.1523809523809524
2016-07-07 10:00:00+00:00,46.383,46.461,46.181,46.268,2547117,0.1523809523809524
2016-07-07 11:00:00+00:00,46.27,46.389,46.055,46.151,2090571,0.1523809523809524
2016-07-07 12:00:00+00:00,46.144,46.276,45.947,45.993,1588593,0.1523809523809524
2016-07-07 13:00:00+00:00,46.009,46.186,45.92,46.088,1692793,0.1523809523809524
